record_uid,source,source_layer,source_file,source_record_id,source_name,operator,status,source_latitude,source_longitude,coordinate_valid,geometry_type,facility_size_sqft,campus_area_sqft,mw,canonical_state_source,canonical_county_source,city,address,zip,location_confidence,source_detail_json,normalized_name,normalized_operator,source_is_currently_built,site_group_id
FracTracker:frac_row_448,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_448,Nebius Data Center,,Approved/Permitted/Under construction,39.43012,-75.0131,True,Point,2600000.0,,"300-2,000",NJ,Cumberland,Vineland,Lincoln and Sheridan Aves,8361.0,High,"{""community_pushback"": ""Yes"", ""date_created"": ""08/01/2025"", ""date_updated"": ""03/19/2026"", ""info_source_1"": ""https://www.msn.com/en-us/money/companies/massive-ai-data-center-with-major-energy-needs-under-construction-in-south-jersey/ar-AA1JwW6r"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Mega campus (>1,000 MW)""}",nebius,,False,site_00811
FracTracker:frac_row_449,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_449,NJFX,,Operating,40.161446,-74.05334,True,Point,64800.0,,10,NJ,Monmouth,Wall,1410 Wall Church Rd,7719.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""12/08/2025"", ""date_updated"": ""12/08/2025"", ""info_source_1"": ""https://www.datacenterdynamics.com/en/news/njfx-plans-10mw-liquid-cooled-data-hall-in-new-jersey/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Small (0-10 MW)""}",njfx,,True,site_00812
FracTracker:frac_row_45,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_45,Sacramento EdgeConneX Edge Data Center (EDC) (SAC01),,Operating,38.59231,-121.277,True,Point,28500.0,,2-3,CA,Sacramento,Rancho Cordoba,10980 Gold Center Dr.,95670.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""08/04/2025"", ""date_updated"": ""08/04/2025"", ""info_source_1"": ""https://www.edgeconnex.com/locations/americas/sacramento-ca/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Small (0-10 MW)""}",sacramento edgeconnex edge edc sac01,,True,site_00813
PNNL:building_00933393863,PNNL,building,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_building.geojson,building_00933393863,Edgeconnex Data Center,EdgeConneX,Operating/inferred,38.59229735741739,-121.27743720748433,True,Polygon,29318.0,,,CA,Sacramento County,,,,,"{""county_id"": ""067"", ""osm_id"": ""00933393863"", ""ref"": """", ""sqft"": ""29318.0"", ""state"": ""California""}",edgeconnex,edgeconnex,True,site_00813
FracTracker:frac_row_450,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_450,bigbyte.cc Corp. Data Center,,Operating,35.08452,-106.649,True,Point,,,,NM,Bernalillo,Albuquerque,123 Central Ave NW,87102.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""08/31/2025"", ""date_updated"": ""08/31/2025"", ""info_source_1"": """", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Unknown""}",bigbyte cc,,True,site_00814
PNNL:point_09808044840,PNNL,point,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_point.geojson,point_09808044840,123 Central,bigbyte.cc,Operating/inferred,35.0844494,-106.6489853,True,Point,,,,NM,Bernalillo County,,,,,"{""county_id"": ""001"", ""osm_id"": ""09808044840"", ""ref"": """", ""sqft"": """", ""state"": ""New Mexico""}",123 central,bigbyte cc,True,site_00814
FracTracker:frac_row_451,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_451,Centersquare Albuquerque Data Center,,Operating,35.0862,-106.652,True,Point,,,,NM,Bernalillo,Albuquerque,400 Tijeras Ave NW,87102.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""08/31/2025"", ""date_updated"": ""08/31/2025"", ""info_source_1"": """", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Unknown""}",centersquare albuquerque,,True,site_00815
FracTracker:frac_row_452,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_452,H5 Data Center,,Operating,35.08857,-106.652,True,Point,,,,NM,Bernalillo,Albuquerque,505 Marquette Ave NW,87102.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""08/31/2025"", ""date_updated"": ""08/31/2025"", ""info_source_1"": """", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Unknown""}",h5,,True,site_00816
PNNL:point_09808044830,PNNL,point,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_point.geojson,point_09808044830,505 Marquette,,Operating/inferred,35.0886289,-106.6526456,True,Point,,,,NM,Bernalillo County,,,,,"{""county_id"": ""001"", ""osm_id"": ""09808044830"", ""ref"": """", ""sqft"": """", ""state"": ""New Mexico""}",505 marquette,,True,site_00816
FracTracker:frac_row_453,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_453,Hobbs Data Center,,Operating,32.70361,-103.137,True,Point,43000.0,,,NM,Lea,Hobbs,320 N Shipp St,88240.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""05/27/2025"", ""date_updated"": ""05/27/2025"", ""info_source_1"": ""https://invest.jll.com/us/en/listings/special-purpose-facility/8-asset-switch-portfolio"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Unknown""}",hobbs,,True,site_00817
FracTracker:frac_row_454,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_454,Aerospace Data Facility Southwest,,Operating,32.49551,-106.614,True,Point,,,,NM,Doña Ana,Las Cruces,12400 NASA Rd,88012.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""08/31/2025"", ""date_updated"": ""08/31/2025"", ""info_source_1"": """", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Unknown""}",aerospace southwest,,True,site_00818
FracTracker:frac_row_455,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_455,New Era Energy & Digital Data Center,,Proposed,32.882626,-103.42699,True,Point,,,7000,NM,Lea County,Lea County,Near powerlines and energy sources,,Low,"{""community_pushback"": ""Unknown"", ""date_created"": ""11/09/2025"", ""date_updated"": ""11/09/2025"", ""info_source_1"": ""https://www.datacenterdynamics.com/en/news/new-era-plans-7gw-ai-data-center-in-lea-county-new-mexico-powered-by-gas-and-nuclear/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Mega campus (>1,000 MW)""}",new era energy digital,,False,site_00819
FracTracker:frac_row_456,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_456,Zenith Volts Data Center,,Proposed,33.38971,-104.536,True,Point,,,1240,NM,Chaves,Roswell,,,Medium,"{""community_pushback"": ""Unknown"", ""date_created"": ""08/31/2025"", ""date_updated"": ""08/31/2025"", ""info_source_1"": ""https://www.datacenterdynamics.com/en/news/zenith-obtains-planning-approval-for-124gw-data-center-project-in-roswell-new-mexico/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Hyperscale (100-999 MW)""}",zenith volts,,False,site_00820
FracTracker:frac_row_457,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_457,Project Jupiter,Oracle/ Open AI,Approved/Permitted/Under construction,31.81646,-106.678,True,Point,3000000.0,,700,NM,Doña Ana County,Santa Teresa,adj to Pete V Domenici Hwy,88008.0,Medium,"{""community_pushback"": ""Yes"", ""date_created"": ""09/26/2025"", ""date_updated"": ""05/05/2026"", ""info_source_1"": ""https://elpasomatters.org/2025/08/27/dona-ana-billion-dollar-data-center-santa-teresa-el-paso-water-meta/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Mega campus (>1,000 MW)""}",project jupiter,oracle open ai,False,site_00821
FracTracker:frac_row_458,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_458,Novva Data Center,,Operating,36.2705,-115.048,True,Point,275000.0,,100,NV,Clark,Las Vegas,6115 Nicco Way,89115.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""08/30/2025"", ""date_updated"": ""08/30/2025"", ""info_source_1"": ""https://www.datacenterdynamics.com/en/news/novva-data-centers-buys-205-acres-of-land-in-las-vegas-nevada/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Hyperscale (100-999 MW)""}",novva,,True,site_00822
FracTracker:frac_row_459,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_459,Novva Data Center (site 2),,Proposed,36.33975,-114.943,True,Point,,,,NV,Clark,Las Vegas,"I-15 (Apex Industrial Park, North Los Vegas)",89115.0,Medium,"{""community_pushback"": ""Unknown"", ""date_created"": ""08/30/2025"", ""date_updated"": ""08/30/2025"", ""info_source_1"": ""https://www.datacenterdynamics.com/en/news/novva-data-centers-buys-205-acres-of-land-in-las-vegas-nevada/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Unknown""}",novva 2,,False,site_00823
FracTracker:frac_row_46,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_46,Equinix,Equinix,Approved/Permitted/Under construction,37.23319,-121.78072,True,Point,150000.0,,40,CA,Santa Clara,San Jose,123 Great Oaks Blvd,95119.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""01/22/2026"", ""date_updated"": ""01/22/2026"", ""info_source_1"": ""https://www.datacenterdynamics.com/en/news/equinix-launches-data-center-in-san-jose-california/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Medium (11-50 MW)""}",equinix,equinix,False,site_00824
NAICS:naics_206,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_206,EQUINIX LLC,,Operating/inferred,37.24156,-121.78313,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110054282904"", ""valid"": true}",equinix,,True,site_00824
NAICS:naics_316,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_316,EQUINIX INC SVS,,Operating/inferred,37.242637,-121.781594,True,Point,,,,,,,,,,"{""naics"": ""518210, 541513"", ""registry_id"": ""110066587562"", ""valid"": true}",equinix svs,,True,site_00824
PNNL:building_00035491576,PNNL,building,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_building.geojson,building_00035491576,Equinix SV1,Equinix,Operating/inferred,37.241586803667886,-121.7833201255276,True,Polygon,135022.0,,,CA,Santa Clara County,,,,,"{""county_id"": ""085"", ""osm_id"": ""00035491576"", ""ref"": ""SV1"", ""sqft"": ""135022.0"", ""state"": ""California""}",equinix sv1,equinix,True,site_00824
PNNL:building_00161126131,PNNL,building,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_building.geojson,building_00161126131,Equinix SV5,Equinix,Operating/inferred,37.24204046852016,-121.78183927929481,True,Polygon,166314.0,,,CA,Santa Clara County,,,,,"{""county_id"": ""085"", ""osm_id"": ""00161126131"", ""ref"": ""SV5"", ""sqft"": ""166314.0"", ""state"": ""California""}",equinix sv5,equinix,True,site_00824
PNNL:building_00600806974,PNNL,building,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_building.geojson,building_00600806974,Equinix SV10,Equinix,Operating/inferred,37.241198528847725,-121.78476265158875,True,Polygon,86340.0,,,CA,Santa Clara County,,,,,"{""county_id"": ""085"", ""osm_id"": ""00600806974"", ""ref"": ""SV10"", ""sqft"": ""86340.0"", ""state"": ""California""}",equinix sv10,equinix,True,site_00824
FracTracker:frac_row_460,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_460,Switch Data Center,,Proposed,36.219105,-115.3135,True,Point,,,,NV,Clark,Las Vegas,"Apex Industrial Park, 10020 W Cheyenne Ave",89129.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""01/22/2026"", ""date_updated"": ""01/22/2026"", ""info_source_1"": ""County moving towards Moratorium, March 2026"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Unknown""}",switch,,False,site_00825
FracTracker:frac_row_461,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_461,Switch Las Vegas CORE campus,Switch,Operating,36.0603,-115.2119,True,Point,3500000.0,,495,NV,Clark,Las Vegas,7135 S Decatur Blvd,89118.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""01/22/2026"", ""date_updated"": ""01/22/2026"", ""info_source_1"": ""https://www.datacenterdynamics.com/en/news/switch-buys-176-acres-at-apex-industrial-park-las-vegas/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Hyperscale (100-999 MW)""}",switch las vegas core campus,switch,True,site_00826
PNNL:building_00172739950,PNNL,building,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_building.geojson,building_00172739950,Switch12,Switch,Operating/inferred,36.06173888983835,-115.21329217816584,True,Polygon,378533.0,,,NV,Clark County,,,,,"{""county_id"": ""003"", ""osm_id"": ""00172739950"", ""ref"": """", ""sqft"": ""378533.0"", ""state"": ""Nevada""}",switch12,switch,True,site_00826
PNNL:building_00172739953,PNNL,building,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_building.geojson,building_00172739953,Switch Las Vegas 7,Switch,Operating/inferred,36.0599251525617,-115.2102454849461,True,Polygon,324714.0,,,NV,Clark County,,,,,"{""county_id"": ""003"", ""osm_id"": ""00172739953"", ""ref"": """", ""sqft"": ""324714.0"", ""state"": ""Nevada""}",switch las vegas 7,switch,True,site_00826
PNNL:building_00585998677,PNNL,building,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_building.geojson,building_00585998677,Switch Las Vegas 8,Switch,Operating/inferred,36.057833939238215,-115.21425795862818,True,Polygon,264412.0,,,NV,Clark County,,,,,"{""county_id"": ""003"", ""osm_id"": ""00585998677"", ""ref"": """", ""sqft"": ""264412.0"", ""state"": ""Nevada""}",switch las vegas 8,switch,True,site_00826
PNNL:building_00585998678,PNNL,building,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_building.geojson,building_00585998678,Switch Las Vegas 9,Switch,Operating/inferred,36.055707545706994,-115.21962787172575,True,Polygon,286176.0,,,NV,Clark County,,,,,"{""county_id"": ""003"", ""osm_id"": ""00585998678"", ""ref"": """", ""sqft"": ""286176.0"", ""state"": ""Nevada""}",switch las vegas 9,switch,True,site_00826
PNNL:building_00617194689,PNNL,building,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_building.geojson,building_00617194689,Switch Las Vegas 11,Switch,Operating/inferred,36.05588519591084,-115.21413677748545,True,Polygon,230261.0,,,NV,Clark County,,,,,"{""county_id"": ""003"", ""osm_id"": ""00617194689"", ""ref"": """", ""sqft"": ""230261.0"", ""state"": ""Nevada""}",switch las vegas 11,switch,True,site_00826
PNNL:building_01017048670,PNNL,building,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_building.geojson,building_01017048670,Switch Edge 1,,Operating/inferred,36.05914890088559,-115.21368205577333,True,Polygon,27670.0,,,NV,Clark County,,,,,"{""county_id"": ""003"", ""osm_id"": ""01017048670"", ""ref"": """", ""sqft"": ""27670.0"", ""state"": ""Nevada""}",switch edge 1,,True,site_00826
PNNL:building_01263819877,PNNL,building,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_building.geojson,building_01263819877,,Switch,Operating/inferred,36.06402201453284,-115.22111213586722,True,Polygon,241776.0,,,NV,Clark County,,,,,"{""county_id"": ""003"", ""osm_id"": ""01263819877"", ""ref"": """", ""sqft"": ""241776.0"", ""state"": ""Nevada""}",,switch,True,site_00826
PNNL:campus_01314355599,PNNL,campus,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_campus.geojson,campus_01314355599,Switch Las Vegas 12,,Operating/inferred,36.05813028989026,-115.21038851286191,True,MultiPolygon,,484037.0,,NV,Clark County,,,,,"{""county_id"": ""003"", ""osm_id"": ""01314355599"", ""ref"": """", ""sqft"": ""484037.0"", ""state"": ""Nevada""}",switch las vegas 12,,True,site_00826
FracTracker:frac_row_462,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_462,Jet.AI,,Proposed,36.688816,-114.62739,True,Point,,,50,NV,Clark,Moapa,Curocee Rd,89025.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""01/06/2026"", ""date_updated"": ""01/06/2026"", ""info_source_1"": ""https://www.datacenterdynamics.com/en/news/jetai-cce-form-jv-to-develop-50mw-data-center-in-clark-county-nevada/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Medium (11-50 MW)""}",jet ai,,False,site_00827
FracTracker:frac_row_463,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_463,Centra,,Approved/Permitted/Under construction,39.525772,-119.82659,True,Point,,,12,NV,Washoe,Reno,265 Keystone Ave,89503.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""11/27/2025"", ""date_updated"": ""11/27/2025"", ""info_source_1"": ""https://www.datacenterdynamics.com/en/news/centra-breaks-ground-on-second-reno-data-center/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Medium (11-50 MW)""}",centra,,False,site_00828
FracTracker:frac_row_464,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_464,Lumen Technologies mini Data Center,,Operating,39.52402,-119.827,True,Point,,,2,NV,Washoe,Reno,148 Gardner St,89503.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""09/23/2025"", ""date_updated"": ""09/23/2025"", ""info_source_1"": ""https://www.rgj.com/story/news/government/2025/09/22/reno-planning-commission-approves-existing-minor-data-center/86250213007/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Small (0-10 MW)""}",lumen technologies mini,,True,site_00829
FracTracker:frac_row_465,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_465,Oppidan Data Center,,Approved/Permitted/Under construction,39.61418,-119.877,True,Point,,,8,NV,Washoe,Reno,9745 N Virginia St,89507.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""09/23/2025"", ""date_updated"": ""09/23/2025"", ""info_source_1"": ""https://www.rgj.com/story/news/government/2025/03/14/north-valleys-data-center-approved-reno-nevada/82372711007/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Small (0-10 MW)""}",oppidan,,False,site_00830
FracTracker:frac_row_466,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_466,Webb Data Center,,Approved/Permitted/Under construction,39.61473,-119.879,True,Point,82000.0,,28,NV,Washoe,Reno,9805 N Virginia St,89506.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""09/23/2025"", ""date_updated"": ""09/23/2025"", ""info_source_1"": ""https://www.rgj.com/story/news/2025/01/29/reno-council-allows-data-center-despite-environmental-groupblocks/77939893007/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Medium (11-50 MW)""}",webb,,False,site_00831
FracTracker:frac_row_467,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_467,Tract Data Center,,Proposed,39.42805,-119.232,True,Point,,,1600,NV,Lyon County,Silver Springs,off Alt-95,89429.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""09/20/2025"", ""date_updated"": ""11/09/2025"", ""info_source_1"": ""https://www.datacenterdynamics.com/en/news/tract-acquires-1000-acres-in-nevada-for-16gw-data-center-park/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Mega campus (>1,000 MW)""}",tract,,False,site_00832
FracTracker:frac_row_468,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_468,Tract Data Center,,Proposed,39.47083,-119.40618,True,Point,,,1200,NV,Storey County,Silver Springs,USA Parkway,89429.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""11/09/2025"", ""date_updated"": ""11/09/2025"", ""info_source_1"": ""https://www.datacenterdynamics.com/en/news/tract-acquires-8590-acres-in-reno-nevada-for-data-center-park/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Mega campus (>1,000 MW)""}",tract,,False,site_00833
FracTracker:frac_row_469,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_469,Apple Data Center,,Operating,39.56298,-119.551,True,Point,,,,NV,Washoe,Sparks,21905 Reno Technology Pkwy E,89434.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""08/14/2025"", ""date_updated"": ""08/14/2025"", ""info_source_1"": """", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Unknown""}",apple,,True,site_00834
FracTracker:frac_row_47,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_47,LBA Realty Data Center,,Proposed,37.381,-121.935,True,Point,415000.0,,,CA,Santa Clara,San Jose,350 W Trimble Rd,95131.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""07/15/2025"", ""date_updated"": ""07/15/2025"", ""info_source_1"": ""https://www.mercurynews.com/2025/07/08/san-jose-tech-build-data-internet-property-real-estate-develop-economy/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Unknown""}",lba,,False,site_00835
FracTracker:frac_row_470,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_470,Tract Data Center,,Proposed,39.53511,-119.497,True,Point,,,810,NV,Storey County,Sparks,1995 Peru Dr,89434.0,Medium,"{""community_pushback"": ""Unknown"", ""date_created"": ""09/20/2025"", ""date_updated"": ""11/09/2025"", ""info_source_1"": ""https://www.datacenterdynamics.com/en/news/tract-acquires-1000-acres-in-nevada-for-16gw-data-center-park/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Hyperscale (100-999 MW)""}",tract,,False,site_00836
FracTracker:frac_row_471,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_471,NV11–NV14 Data Center Campus,,Proposed,39.55287,-119.474,True,Point,1000000.0,,224,NV,Storey,Sparks,100 Electric Ave,89437.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""07/22/2025"", ""date_updated"": ""07/22/2025"", ""info_source_1"": ""https://www.datacenterdynamics.com/en/news/vantage-announces-224mw-data-center-campus-in-reno-nevada/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Hyperscale (100-999 MW)""}",nv11 nv14 campus,,False,site_00837
FracTracker:frac_row_472,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_472,STAMP Data Center,Genesee County Economic Development Corporation (GCEDC),Proposed,43.08677,-78.3978,True,Point,2200000.0,,500,NY,Genesee County,Alabama,1249 Stamp Dr,14013.0,High,"{""community_pushback"": ""Yes"", ""date_created"": ""09/23/2025"", ""date_updated"": ""04/28/2026"", ""info_source_1"": ""https://www.wxxinews.org/local-news/2025-03-03/stamp-board-to-consider-proposal-for-regions-largest-data-center"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Hyperscale (100-999 MW)""}",stamp,genesee county economic development gcedc,False,site_00838
FracTracker:frac_row_473,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_473,Lake Mariner Data Center (includes bitcoin),TeraWulf,Operating,43.35908,-78.6068,True,Point,,,500,NY,Niagara,Barker,7725 Lake Rd,14012.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""08/18/2025"", ""date_updated"": ""04/02/2026"", ""info_source_1"": ""https://investors.terawulf.com/news-events/press-releases/detail/100/terawulf-announces-december-2024-production-and-operations"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Hyperscale (100-999 MW)""}",lake mariner includes bitcoin,terawulf,True,site_00839
FracTracker:frac_row_474,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_474,DataVerge/ Industry City Data Center,DataVerge,Operating,40.65775,-74.004974,True,Point,50000.0,,10,NY,Kings,Brooklyn,882 3rd Avenue,11232.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""11/14/2025"", ""date_updated"": ""03/04/2026"", ""info_source_1"": ""https://dataverge.com/interconnected-colocation-new-york/#"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Small (0-10 MW)""}",dataverge industry city,dataverge,True,site_00840
PNNL:point_12766117170,PNNL,point,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_point.geojson,point_12766117170,Dataverge,Dataverge,Operating/inferred,40.6576957,-74.0048163,True,Point,,,,NY,Kings County,,,,,"{""county_id"": ""047"", ""osm_id"": ""12766117170"", ""ref"": """", ""sqft"": """", ""state"": ""New York""}",dataverge,dataverge,True,site_00840
FracTracker:frac_row_475,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_475,Holtec Decommissioning International (HDI),,Proposed,41.265106,-73.9493,True,Point,,,200,NY,Westchester,Buchanan,450 Broadway,10511.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""11/14/2025"", ""date_updated"": ""11/14/2025"", ""info_source_1"": ""https://www.nyiso.com/documents/20142/2226333/2025-Gold-Book-Public.pdf/088438e1-02f1-5316-211b-dbca17c01b4b"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Hyperscale (100-999 MW)""}",holtec decommissioning international hdi,,False,site_00841
FracTracker:frac_row_476,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_476,Tesla Dojo Supercomputer,,Cancelled,42.86061,-78.84132,True,Point,,,,NY,Erie,Buffalo,1339 South Park Ave,14220.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""01/15/2026"", ""date_updated"": ""01/15/2026"", ""info_source_1"": ""https://www.wgrz.com/article/money/business/tesla-halts-dojo-project-buffalo-supercomputing-plans/71-76c01060-0511-4fbd-aac7-284d0d7795aa"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Unknown""}",tesla dojo supercomputer,,False,site_00842
FracTracker:frac_row_477,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_477,Greenidge Generation Yates County facility,,Operating,42.67687,-76.94491,True,Point,,,55,NY,Yates,Dresden,590 Plant Rd,14441.0,High,"{""community_pushback"": ""Yes"", ""date_created"": ""11/16/2025"", ""date_updated"": ""11/16/2025"", ""info_source_1"": ""https://insideclimatenews.org/news/10052025/new-york-bitcoin-mines-buying-up-power-plants/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Large (51-99 MW)""}",greenidge generation yates county,,True,site_00843
FracTracker:frac_row_478,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_478,Cayuga Operating Data Center,TeraWulf,Proposed,42.60211,-76.635,True,Point,500000.0,,100-400,NY,Tompkins County,Lansing,Miliken Station Rd,14882.0,High,"{""community_pushback"": ""Yes"", ""date_created"": ""08/14/2025"", ""date_updated"": ""04/06/2026"", ""info_source_1"": ""https://www.globenewswire.com/news-release/2025/08/14/3133326/0/en/TeraWulf-Secures-Long-Term-Ground-Lease-at-Cayuga-Site-to-Expand-High-Performance-Computing-Infrastructure.html"", ""information_source"": ""Crowdsourced"", ""sizerank"": ""Hyperscale (100-999 MW)""}",cayuga operating,terawulf,False,site_00844
